CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
14626.0,50,3,1219.03,3,4,4,344,Loyal Customers
14628.0,80,2,693.73,2,3,3,233,At Risk
14637.0,115,1,106.67999999999999,1,1,1,111,Hibernating
14639.0,100,1,745.47,2,1,4,214,Lost
14640.0,63,2,807.1,2,3,4,234,At Risk
14643.0,56,3,986.08,3,4,4,344,Loyal Customers
14644.0,174,1,338.5,1,1,2,112,Hibernating
14645.0,73,1,279.8,2,1,2,212,Lost
14646.0,20,32,105538.13,4,5,5,455,Champions
14648.0,1,9,2846.46,5,5,5,555,Champions
14649.0,82,2,929.14,2,3,4,234,At Risk
14650.0,27,1,62.5,4,1,1,411,Lost
14651.0,29,3,597.95,4,4,3,443,Champions
14653.0,120,3,1126.03,1,4,4,144,Cannot Lose Them
14654.0,177,1,246.86,1,1,2,112,Hibernating
14655.0,34,1,972.54,3,1,4,314,Lost
14656.0,42,1,144.45,3,1,1,311,Lost
14662.0,71,2,221.65,2,3,2,232,At Risk
14665.0,31,1,279.6,4,1,2,412,Lost
14667.0,10,13,4727.85,5,5,5,555,Champions
14669.0,72,4,1973.94,2,5,5,255,Cannot Lose Them
14670.0,170,1,190.47,1,1,1,111,Hibernating
14671.0,6,1,943.95,5,1,4,514,Recent Customers
14672.0,119,1,155.86,1,1,1,111,Hibernating
14676.0,56,2,884.88,3,3,4,334,Loyal Customers
14677.0,31,1,184.91,4,1,1,411,Lost
14678.0,17,1,403.39,4,1,3,413,Lost
14679.0,169,1,438.74,1,1,3,113,Hibernating
14680.0,2,28,17767.65,5,5,5,555,Champions
14681.0,83,2,168.0,2,3,1,231,At Risk
14682.0,62,2,469.22,3,3,3,333,Loyal Customers
14683.0,26,1,146.56,4,1,1,411,Lost
14685.0,15,8,4619.79,5,5,5,555,Champions
14686.0,97,2,316.97,2,3,2,232,At Risk
14692.0,55,1,170.12,3,1,1,311,Lost
14694.0,55,1,244.31,3,1,2,312,Lost
14695.0,171,2,984.03,1,3,4,134,At Risk
14701.0,123,1,501.23,1,1,3,113,Hibernating
14702.0,39,6,1850.46,3,5,5,355,Loyal Customers
14704.0,62,1,119.84,3,1,1,311,Lost
14706.0,57,1,390.69,3,1,3,313,Lost
14707.0,15,1,69.6,5,1,1,511,Recent Customers
14709.0,33,5,1767.1200000000001,3,5,5,355,Loyal Customers
14710.0,3,5,597.93,5,5,3,553,Champions
14713.0,20,5,1037.49,4,5,4,454,Champions
14714.0,14,2,463.12,5,3,3,533,Loyal Customers
14715.0,1,2,671.52,5,3,3,533,Loyal Customers
14717.0,172,1,81.3,1,1,1,111,Hibernating
14723.0,43,2,278.16,3,3,2,332,Loyal Customers
14724.0,28,1,345.25,4,1,2,412,Lost
14726.0,93,1,124.75,2,1,1,211,Lost
14729.0,63,2,280.4,2,3,2,232,At Risk
14732.0,27,7,1644.8100000000002,4,5,5,455,Champions
14735.0,22,10,2716.7000000000003,4,5,5,455,Champions
14738.0,171,1,311.2,1,1,2,112,Hibernating
14739.0,9,8,3693.82,5,5,5,555,Champions
14740.0,24,3,741.14,4,4,4,444,Champions
14743.0,31,1,50.48,4,1,1,411,Lost
14744.0,1,4,1137.7,5,5,4,554,Champions
14745.0,2,4,829.05,5,5,4,554,Champions
14748.0,55,2,727.12,3,3,4,334,Loyal Customers
14750.0,174,1,112.03,1,1,1,111,Hibernating
14751.0,122,2,126.45,1,3,1,131,At Risk
14754.0,129,1,359.16,1,1,2,112,Hibernating
14755.0,19,8,2145.27,4,5,5,455,Champions
14758.0,49,1,442.5,3,1,3,313,Lost
14762.0,64,1,117.05000000000001,2,1,1,211,Lost
14769.0,65,4,2141.37,2,5,5,255,Cannot Lose Them
14770.0,29,3,1916.1100000000001,4,4,5,445,Champions
14771.0,60,2,594.62,3,3,3,333,Loyal Customers
14773.0,31,1,140.55,4,1,1,411,Lost
14783.0,97,1,307.3,2,1,2,212,Lost
14788.0,34,1,476.88,3,1,3,313,Lost
14790.0,55,3,800.88,3,4,4,344,Loyal Customers
14791.0,45,1,303.63,3,1,2,312,Lost
14796.0,56,4,750.65,3,5,4,354,Loyal Customers
14798.0,49,2,334.49,3,3,2,332,Loyal Customers
14799.0,176,1,180.45,1,1,1,111,Hibernating
14805.0,60,1,197.78,3,1,1,311,Lost
14807.0,88,1,349.64,2,1,2,212,Lost
14809.0,59,2,686.76,3,3,3,333,Loyal Customers
14812.0,37,1,185.8,3,1,1,311,Lost
14813.0,49,1,460.34,3,1,3,313,Lost
14814.0,19,1,160.46,4,1,1,411,Lost
14817.0,39,2,987.38,3,3,4,334,Loyal Customers
14818.0,86,1,108.5,2,1,1,211,Lost
14819.0,156,1,30.64,1,1,1,111,Hibernating
14820.0,31,2,265.12,4,3,2,432,Loyal Customers
14821.0,70,3,293.65,2,4,2,242,Cannot Lose Them
14824.0,3,3,1614.65,5,4,5,545,Champions
14825.0,16,3,516.28,4,4,3,443,Champions
14826.0,20,2,385.2,4,3,3,433,Loyal Customers
14828.0,7,5,4748.16,5,5,5,555,Champions
14831.0,118,3,1676.57,1,4,5,145,Cannot Lose Them
14832.0,68,1,322.69,2,1,2,212,Lost
14835.0,55,1,178.2,3,1,1,311,Lost
14837.0,30,2,743.23,4,3,4,434,Loyal Customers
14838.0,175,1,119.10000000000001,1,1,1,111,Hibernating
14839.0,18,2,609.08,4,3,3,433,Loyal Customers
14841.0,83,4,1627.59,2,5,5,255,Cannot Lose Them
14844.0,45,1,1160.66,3,1,4,314,Lost
14845.0,38,1,150.0,3,1,1,311,Lost
14847.0,3,1,304.79999999999995,5,1,2,512,Recent Customers
14849.0,22,6,2948.48,4,5,5,455,Champions
14850.0,6,2,473.32,5,3,3,533,Loyal Customers
14851.0,69,1,318.06,2,1,2,212,Lost
14852.0,34,3,865.99,3,4,4,344,Loyal Customers
14853.0,44,1,420.47,3,1,3,313,Lost
14854.0,15,2,948.91,5,3,4,534,Loyal Customers
14855.0,49,1,1623.8,3,1,5,315,Lost
14857.0,73,2,843.471,2,3,4,234,At Risk
14861.0,111,3,606.36,1,4,3,143,Cannot Lose Them
14865.0,176,1,31.200000000000003,1,1,1,111,Hibernating
14867.0,1,11,1796.84,5,5,5,555,Champions
14869.0,101,2,1142.41,2,3,4,234,At Risk
14870.0,87,2,732.1,2,3,4,234,At Risk
14871.0,57,3,462.72,3,4,3,343,Loyal Customers
14872.0,23,2,506.76,4,3,3,433,Loyal Customers
14873.0,72,1,334.45,2,1,2,212,Lost
14877.0,81,1,206.7,2,1,1,211,Lost
14878.0,22,7,1079.56,4,5,4,454,Champions
14879.0,123,1,185.06,1,1,1,111,Hibernating
14882.0,29,2,284.1,4,3,2,432,Loyal Customers
14884.0,108,1,120.6,1,1,1,111,Hibernating
14890.0,57,2,691.6,3,3,3,333,Loyal Customers
14892.0,129,1,202.35000000000002,1,1,1,111,Hibernating
14893.0,56,1,571.76,3,1,3,313,Lost
14894.0,176,1,299.70000000000005,1,1,2,112,Hibernating
14895.0,23,8,6267.14,4,5,5,455,Champions
14896.0,83,4,938.99,2,5,4,254,Cannot Lose Them
14897.0,31,2,621.66,4,3,3,433,Loyal Customers
14898.0,43,4,1050.33,3,5,4,354,Loyal Customers
14905.0,44,3,674.2,3,4,3,343,Loyal Customers
14907.0,40,1,294.72,3,1,2,312,Lost
14909.0,2,2,1105.28,5,3,4,534,Loyal Customers
14911.0,1,71,56526.26,5,5,5,555,Champions
14912.0,29,2,496.99999999999994,4,3,3,433,Loyal Customers
14915.0,16,3,537.3100000000001,4,4,3,443,Champions
14916.0,18,3,1218.81,4,4,4,444,Champions
14917.0,35,2,1123.75,3,3,4,334,Loyal Customers
14918.0,49,1,855.35,3,1,4,314,Lost
14920.0,3,1,629.4,5,1,3,513,Recent Customers
14924.0,48,2,620.96,3,3,3,333,Loyal Customers
14926.0,37,1,220.2,3,1,2,312,Lost
14928.0,66,1,223.91000000000003,2,1,2,212,Lost
14930.0,1,2,2005.63,5,3,5,535,Loyal Customers
14935.0,58,1,1065.12,3,1,4,314,Lost
14936.0,22,2,1194.48,4,3,4,434,Loyal Customers
14940.0,171,1,182.01,1,1,1,111,Hibernating
14941.0,17,1,182.1,4,1,1,411,Lost
14942.0,31,3,440.78,4,4,3,443,Champions
14943.0,101,1,107.62,2,1,1,211,Lost
14944.0,42,3,1578.3,3,4,5,345,Loyal Customers
14947.0,42,2,471.6,3,3,3,333,Loyal Customers
14949.0,87,3,330.77,2,4,2,242,Cannot Lose Them
14952.0,1,12,4700.2,5,5,5,555,Champions
14954.0,141,1,167.27,1,1,1,111,Hibernating
14955.0,171,1,163.77,1,1,1,111,Hibernating
14957.0,83,1,274.8,2,1,2,212,Lost
14958.0,33,3,458.26,3,4,3,343,Loyal Customers
14961.0,28,4,4361.62,4,5,5,455,Champions
14962.0,10,2,187.11,5,3,1,531,Loyal Customers
14966.0,162,2,335.12,1,3,2,132,At Risk
14967.0,98,2,769.61,2,3,4,234,At Risk
14969.0,142,1,906.23,1,1,4,114,Hibernating
14970.0,11,4,1606.68,5,5,5,555,Champions
14977.0,164,1,31.929999999999996,1,1,1,111,Hibernating
14978.0,29,1,250.04,4,1,2,412,Lost
14979.0,174,1,439.46,1,1,3,113,Hibernating
14980.0,175,1,150.68,1,1,1,111,Hibernating
14982.0,10,1,237.78,5,1,2,512,Recent Customers
14983.0,127,1,183.20000000000002,1,1,1,111,Hibernating
14984.0,136,1,117.0,1,1,1,111,Hibernating
14986.0,122,1,323.38,1,1,2,112,Hibernating
14987.0,157,4,566.6999999999999,1,5,3,153,Cannot Lose Them
14988.0,23,2,506.42,4,3,3,433,Loyal Customers
14989.0,100,1,342.4,2,1,2,212,Lost
14990.0,50,2,305.42,3,3,2,332,Loyal Customers
14993.0,2,1,36.13,5,1,1,511,Recent Customers
14994.0,27,2,346.65,4,3,2,432,Loyal Customers
14997.0,94,1,230.4,2,1,2,212,Lost
14998.0,43,1,113.49,3,1,1,311,Lost
14999.0,31,1,129.48000000000002,4,1,1,411,Lost
15002.0,99,3,1595.27,2,4,5,245,Cannot Lose Them
15003.0,65,5,883.9,2,5,4,254,Cannot Lose Them
15005.0,6,14,3484.65,5,5,5,555,Champions
15008.0,76,1,120.0,2,1,1,211,Lost
15012.0,15,1,246.52,5,1,2,512,Recent Customers
15013.0,27,6,931.01,4,5,4,454,Champions
15015.0,27,10,1673.94,4,5,5,455,Champions
15022.0,115,1,281.05,1,1,2,112,Hibernating
15023.0,9,4,1927.36,5,5,5,555,Champions
15025.0,6,1,636.08,5,1,3,513,Recent Customers
15027.0,2,4,1156.16,5,5,4,554,Champions
15029.0,58,1,365.1,3,1,2,312,Lost
15030.0,69,2,615.6,2,3,3,233,At Risk
15031.0,17,6,1748.24,4,5,5,455,Champions
15032.0,41,2,2123.95,3,3,5,335,Loyal Customers
15034.0,15,1,708.92,5,1,4,514,Recent Customers
15039.0,3,15,2931.55,5,5,5,555,Champions
15042.0,33,1,179.52,3,1,1,311,Lost
15044.0,45,7,4194.58,3,5,5,355,Loyal Customers
15046.0,25,6,1606.59,4,5,5,455,Champions
15051.0,100,2,766.12,2,3,4,234,At Risk
15055.0,31,2,422.62,4,3,3,433,Loyal Customers
15057.0,64,2,865.04,2,3,4,234,At Risk
15058.0,31,2,511.25,4,3,3,433,Loyal Customers
15059.0,39,5,1003.02,3,5,4,354,Loyal Customers
15061.0,6,30,31095.44,5,5,5,555,Champions
15062.0,48,1,585.73,3,1,3,313,Lost
15064.0,14,2,648.78,5,3,3,533,Loyal Customers
15067.0,45,1,764.64,3,1,4,314,Lost
15068.0,60,1,334.87,3,1,2,312,Lost
15070.0,29,2,630.85,4,3,3,433,Loyal Customers
15071.0,9,1,166.24,5,2,1,521,Potential Loyalists
15073.0,34,2,725.78,3,3,4,334,Loyal Customers
15077.0,168,1,873.48,1,2,4,124,Lost
15078.0,1,8,3386.48,5,5,5,555,Champions
15079.0,64,3,1755.96,2,4,5,245,Cannot Lose Them
15082.0,107,1,93.35000000000001,1,2,1,121,Lost
15084.0,84,1,349.4,2,2,2,222,Lost
15085.0,168,1,347.54,1,2,2,122,Lost
15086.0,3,2,218.53,5,3,2,532,Loyal Customers
15091.0,113,2,565.9,1,3,3,133,At Risk
15093.0,34,5,3269.96,3,5,5,355,Loyal Customers
15094.0,83,1,50.0,2,2,1,221,Lost
15095.0,35,2,704.89,3,3,4,334,Loyal Customers
15097.0,21,2,660.27,4,3,3,433,Loyal Customers
15100.0,139,1,217.2,1,2,2,122,Lost
15101.0,28,1,122.95,4,2,1,421,Potential Loyalists
15105.0,65,1,330.38,2,2,2,222,Lost
15109.0,17,2,498.15000000000003,4,3,3,433,Loyal Customers
15111.0,31,1,286.81,4,2,2,422,Potential Loyalists
15112.0,49,1,209.4,3,2,1,321,Lost
15115.0,171,1,191.74,1,2,1,121,Lost
15117.0,72,2,359.69,2,3,2,232,At Risk
15122.0,22,2,1143.67,4,3,4,434,Loyal Customers
15123.0,72,1,456.65999999999997,2,2,3,223,Lost
15124.0,90,1,134.03,2,2,1,221,Lost
15125.0,28,4,4063.4700000000003,4,5,5,455,Champions
15126.0,125,1,192.45000000000002,1,2,1,121,Lost
15129.0,21,3,902.25,4,4,4,444,Champions
15137.0,118,1,392.82,1,2,3,123,Lost
15141.0,16,3,618.61,4,4,3,443,Champions
15144.0,42,3,1953.6000000000001,3,4,5,345,Loyal Customers
15149.0,14,4,1033.81,5,5,4,554,Champions
15152.0,139,1,518.14,1,2,3,123,Lost
15157.0,7,2,718.04,5,3,4,534,Loyal Customers
15162.0,170,1,312.9,1,2,2,122,Lost
15164.0,50,2,440.4,3,3,3,333,Loyal Customers
15167.0,111,1,686.03,1,2,3,123,Lost
15169.0,165,1,356.17,1,2,2,122,Lost
15173.0,2,3,592.57,5,4,3,543,Champions
15176.0,106,1,988.04,1,2,4,124,Lost
15179.0,33,4,2498.32,3,5,5,355,Loyal Customers
15180.0,27,1,452.84000000000003,4,2,3,423,Potential Loyalists
15181.0,169,1,162.72,1,2,1,121,Lost
15182.0,2,2,963.5210000000001,5,3,4,534,Loyal Customers
15183.0,3,2,432.36,5,3,3,533,Loyal Customers
15184.0,162,1,123.19,1,2,1,121,Lost
15186.0,14,2,518.86,5,3,3,533,Loyal Customers
15188.0,163,1,310.43,1,2,2,122,Lost
15191.0,127,2,342.75,1,3,2,132,At Risk
15192.0,13,2,622.07,5,3,3,533,Loyal Customers
15194.0,42,6,2214.9900000000002,3,5,5,355,Loyal Customers
15196.0,165,1,152.25,1,2,1,121,Lost
15197.0,167,1,117.96000000000001,1,2,1,121,Lost
15198.0,55,2,207.31,3,3,1,331,Loyal Customers
15199.0,14,1,300.90000000000003,5,2,2,522,Potential Loyalists
15201.0,49,1,293.06,3,2,2,322,Lost
15203.0,28,5,1237.25,4,5,4,454,Champions
15209.0,168,1,178.98000000000002,1,2,1,121,Lost
15210.0,13,1,301.92,5,2,2,522,Potential Loyalists
15215.0,23,2,466.22,4,3,3,433,Loyal Customers
15216.0,57,1,389.49,3,2,3,323,Lost
15217.0,1,1,426.24,5,2,3,523,Potential Loyalists
15218.0,13,5,2509.15,5,5,5,555,Champions
15219.0,87,1,379.7,2,2,2,222,Lost
15221.0,31,2,787.1500000000001,4,3,4,434,Loyal Customers
15222.0,42,8,2420.66,3,5,5,355,Loyal Customers
15223.0,48,3,662.2,3,4,3,343,Loyal Customers
15224.0,85,2,389.2,2,3,3,233,At Risk
15227.0,9,2,658.86,5,3,3,533,Loyal Customers
15229.0,24,1,160.5,4,2,1,421,Potential Loyalists
15231.0,59,1,250.26,3,2,2,322,Lost
15240.0,23,2,931.23,4,3,4,434,Loyal Customers
15241.0,9,2,848.26,5,3,4,534,Loyal Customers
15244.0,104,1,280.51,1,2,2,122,Lost
15245.0,33,1,512.26,3,2,3,323,Lost
15249.0,41,2,1122.7,3,3,4,334,Loyal Customers
15250.0,79,1,60.0,2,2,1,221,Lost
15251.0,4,6,7685.77,5,5,5,555,Champions
15252.0,15,2,992.87,5,3,4,534,Loyal Customers
15253.0,25,1,411.46,4,2,3,423,Potential Loyalists
15255.0,175,1,260.44,1,2,2,122,Lost
15259.0,40,2,734.9,3,3,4,334,Loyal Customers
15260.0,6,8,1979.03,5,5,5,555,Champions
15265.0,43,2,1839.52,3,3,5,335,Loyal Customers
15266.0,124,2,292.2,1,3,2,132,At Risk
15268.0,44,1,547.6,3,2,3,323,Lost
15270.0,56,8,3471.7200000000003,3,5,5,355,Loyal Customers
15272.0,10,2,956.55,5,3,4,534,Loyal Customers
15273.0,38,1,228.96,3,2,2,322,Lost
15278.0,103,2,257.71999999999997,1,3,2,132,At Risk
15279.0,69,2,665.53,2,3,3,233,At Risk
15280.0,9,1,141.6,5,2,1,521,Potential Loyalists
15282.0,8,1,348.59,5,2,2,522,Potential Loyalists
15287.0,176,1,58.2,1,2,1,121,Lost
15288.0,34,2,768.5600000000001,3,3,4,334,Loyal Customers
15289.0,60,1,439.62,3,2,3,323,Lost
15290.0,20,2,631.36,4,3,3,433,Loyal Customers
15291.0,17,16,5432.01,4,5,5,455,Champions
15293.0,104,1,247.5,1,2,2,122,Lost
15295.0,93,1,217.23999999999998,2,2,2,222,Lost
15296.0,9,2,3312.59,5,3,5,535,Loyal Customers
15298.0,17,5,1939.21,4,5,5,455,Champions
15299.0,135,1,731.52,1,2,4,124,Lost
15302.0,169,1,308.0,1,2,2,122,Lost
15303.0,4,2,650.16,5,3,3,533,Loyal Customers
15306.0,3,4,1776.31,5,5,5,555,Champions
15309.0,49,4,797.96,3,5,4,354,Loyal Customers
15311.0,3,68,35092.19,5,5,5,555,Champions
15312.0,20,5,1414.89,4,5,5,455,Champions
15317.0,115,1,129.75,1,2,1,121,Lost
15321.0,2,8,3005.91,5,5,5,555,Champions
15323.0,1,3,434.6,5,4,3,543,Champions
15324.0,139,1,140.22000000000003,1,2,1,121,Lost
15325.0,22,3,590.83,4,4,3,443,Champions
15326.0,47,4,1388.81,3,5,5,355,Loyal Customers
15329.0,12,4,789.47,5,5,4,554,Champions
15331.0,47,1,365.59000000000003,3,2,2,322,Lost
15338.0,115,1,283.43,1,2,2,122,Lost
15339.0,61,2,290.73,3,3,2,332,Loyal Customers
15353.0,176,1,285.59,1,2,2,122,Lost
15354.0,41,3,284.4,3,4,2,342,Loyal Customers
15358.0,15,7,2877.12,5,5,5,555,Champions
15359.0,101,8,181.35,2,5,1,251,Cannot Lose Them
15362.0,177,1,310.75,1,2,2,122,Lost
15365.0,111,1,325.12,1,2,2,122,Lost
15366.0,36,2,888.65,3,3,4,334,Loyal Customers
15367.0,30,5,2048.87,4,5,5,455,Champions
15369.0,30,6,1728.3999999999999,4,5,5,455,Champions
15371.0,101,1,59.400000000000006,2,2,1,221,Lost
15372.0,99,4,2416.08,2,5,5,255,Cannot Lose Them
15373.0,10,2,219.93,5,3,2,532,Loyal Customers
15374.0,63,1,139.32,2,2,1,221,Lost
15375.0,128,1,60.959999999999994,1,2,1,121,Lost
15380.0,63,4,897.74,2,5,4,254,Cannot Lose Them
15381.0,21,1,349.5,4,2,2,422,Potential Loyalists
15382.0,20,3,3766.73,4,4,5,445,Champions
15384.0,31,1,276.5,4,2,2,422,Potential Loyalists
15385.0,116,1,307.8,1,2,2,122,Lost
15389.0,120,1,854.8,1,2,4,124,Lost
15391.0,22,1,289.87,4,2,2,422,Potential Loyalists
15393.0,6,3,659.48,5,4,3,543,Champions
15394.0,3,3,1027.66,5,4,4,544,Champions
15396.0,22,1,508.20000000000005,4,2,3,423,Potential Loyalists
15401.0,7,1,136.20000000000002,5,2,1,521,Potential Loyalists
15402.0,30,1,584.06,4,2,3,423,Potential Loyalists
15403.0,169,1,95.75999999999999,1,2,1,121,Lost
15405.0,14,1,310.74,5,2,2,522,Potential Loyalists
15409.0,159,1,131.25,1,2,1,121,Lost
15410.0,7,2,1234.88,5,3,4,534,Loyal Customers
15413.0,130,5,6798.72,1,5,5,155,Cannot Lose Them
15416.0,115,1,389.03000000000003,1,2,3,123,Lost
15418.0,25,1,206.49,4,2,1,421,Potential Loyalists
15420.0,31,4,482.64,4,5,3,453,Champions
15421.0,1,4,1733.95,5,5,5,555,Champions
15422.0,9,2,758.7,5,3,4,534,Loyal Customers
15423.0,20,2,223.39,4,3,2,432,Loyal Customers
15425.0,67,2,1509.67,2,3,5,235,At Risk
15426.0,24,1,407.57,4,2,3,423,Potential Loyalists
15428.0,75,2,381.72,2,3,3,233,At Risk
15434.0,122,1,285.35,1,2,2,122,Lost
15437.0,79,1,193.29000000000002,2,2,1,221,Lost
15439.0,92,2,748.85,2,3,4,234,At Risk
15441.0,168,1,301.57,1,2,2,122,Lost
15443.0,45,4,1090.69,3,5,4,354,Loyal Customers
15445.0,28,1,171.0,4,2,1,421,Potential Loyalists
15446.0,67,2,230.77,2,3,2,232,At Risk
15447.0,37,3,237.06,3,4,2,342,Loyal Customers
15448.0,112,1,294.17,1,2,2,122,Lost
15451.0,37,1,110.26,3,2,1,321,Lost
15454.0,57,1,128.59,3,2,1,321,Lost
15455.0,36,1,38.25,3,2,1,321,Lost
15456.0,8,5,1109.35,5,5,4,554,Champions
15461.0,70,1,210.0,2,2,1,221,Lost
15465.0,19,9,1908.95,4,5,5,455,Champions
15466.0,44,2,910.26,3,3,4,334,Loyal Customers
15470.0,14,1,63.419999999999995,5,2,1,521,Potential Loyalists
15474.0,34,1,163.1,3,2,1,321,Lost
15477.0,88,1,368.4,2,2,2,222,Lost
15478.0,13,1,583.56,5,2,3,523,Potential Loyalists
15479.0,171,1,147.4,1,2,1,121,Lost
15480.0,114,2,1636.38,1,3,5,135,At Risk
15482.0,39,6,2842.43,3,5,5,355,Loyal Customers
15483.0,122,1,175.26,1,2,1,121,Lost
15484.0,172,1,689.5,1,2,3,123,Lost
15485.0,119,3,1222.92,1,4,4,144,Cannot Lose Them
15487.0,118,1,231.32,1,2,2,122,Lost
15488.0,22,1,37.980000000000004,4,2,1,421,Potential Loyalists
15489.0,46,2,413.20000000000005,3,3,3,333,Loyal Customers
15493.0,51,2,779.94,3,3,4,334,Loyal Customers
15494.0,167,1,917.76,1,2,4,124,Lost
15496.0,70,1,146.14000000000001,2,2,1,221,Lost
15497.0,15,5,3816.0099999999998,5,5,5,555,Champions
15498.0,2,6,6583.01,5,5,5,555,Champions
15499.0,162,1,161.6,1,2,1,121,Lost
15503.0,165,1,120.06,1,2,1,121,Lost
15504.0,45,2,309.18,3,3,2,332,Loyal Customers
15512.0,115,1,39.0,1,2,1,121,Lost
15513.0,22,7,3572.28,4,5,5,455,Champions
15514.0,33,5,1770.95,3,5,5,355,Loyal Customers
15518.0,2,5,1606.1200000000001,5,5,5,555,Champions
15521.0,49,3,1268.06,3,4,4,344,Loyal Customers
15523.0,16,8,4335.88,4,5,5,455,Champions
15524.0,45,1,151.4,3,2,1,321,Lost
15527.0,59,6,1397.89,3,5,5,355,Loyal Customers
15534.0,164,1,162.25,1,2,1,121,Lost
15538.0,38,4,2800.3999999999996,3,5,5,355,Loyal Customers
15542.0,176,2,540.73,1,3,3,133,At Risk
15544.0,8,6,2422.55,5,5,5,555,Champions
15546.0,45,2,1079.1000000000001,3,3,4,334,Loyal Customers
15547.0,63,3,1936.41,2,4,5,245,Cannot Lose Them
15548.0,34,1,158.09,3,2,1,321,Lost
15549.0,62,3,380.65,3,4,3,343,Loyal Customers
15550.0,113,4,700.71,1,5,3,153,Cannot Lose Them
15552.0,61,1,162.4,3,2,1,321,Lost
15555.0,3,8,2678.53,5,5,5,555,Champions
15558.0,77,1,214.13,2,2,1,221,Lost
15559.0,6,1,1109.4,5,2,4,524,Potential Loyalists
15561.0,17,2,579.2,4,3,3,433,Loyal Customers
15562.0,164,1,360.51000000000005,1,2,2,122,Lost
15563.0,43,2,953.78,3,3,4,334,Loyal Customers
15564.0,114,1,35.04,1,2,1,121,Lost
15566.0,162,1,138.22,1,2,1,121,Lost
15569.0,39,2,780.03,3,3,4,334,Loyal Customers
15570.0,5,5,2090.15,5,5,5,555,Champions
15571.0,36,3,643.3,3,4,3,343,Loyal Customers
15572.0,42,1,359.11,3,2,2,322,Lost
15573.0,56,3,599.73,3,4,3,343,Loyal Customers
15575.0,58,1,30.1,3,2,1,321,Lost
15577.0,161,2,139.1,1,3,1,131,At Risk
15580.0,35,2,307.88,3,3,2,332,Loyal Customers
15581.0,8,13,1152.05,5,5,4,554,Champions
15584.0,109,1,357.04,1,2,2,122,Lost
15586.0,31,3,1139.1,4,4,4,444,Champions
15588.0,116,1,579.6,1,2,3,123,Lost
15590.0,22,3,694.76,4,4,3,443,Champions
15591.0,21,3,217.9,4,4,2,442,Champions
15597.0,14,1,238.8,5,2,2,522,Potential Loyalists
15600.0,32,1,328.48,4,2,2,422,Potential Loyalists
15601.0,30,11,5262.52,4,5,5,455,Champions
15602.0,63,3,527.4,2,4,3,243,Cannot Lose Them
15603.0,86,1,40.0,2,2,1,221,Lost
15605.0,27,4,543.72,4,5,3,453,Champions
15606.0,27,3,905.75,4,4,4,444,Champions
15607.0,64,6,1444.13,2,5,5,255,Cannot Lose Them
15611.0,17,7,719.38,4,5,4,454,Champions
15613.0,49,1,433.71999999999997,3,2,3,323,Lost
15614.0,65,1,1327.98,2,2,4,224,Lost
15615.0,6,10,4738.92,5,5,5,555,Champions
15622.0,9,5,3514.36,5,5,5,555,Champions
15623.0,66,3,1116.98,2,4,4,244,Cannot Lose Them
15628.0,41,3,908.33,3,4,4,344,Loyal Customers
15630.0,82,1,295.05,2,2,2,222,Lost
15631.0,80,1,596.67,2,2,3,223,Lost
15633.0,16,10,3519.53,4,5,5,455,Champions
15636.0,8,1,388.94,5,2,3,523,Potential Loyalists
15637.0,79,2,412.98,2,3,3,233,At Risk
15638.0,31,2,575.4,4,3,3,433,Loyal Customers
15639.0,44,1,394.24,3,2,3,323,Lost
15640.0,49,6,4171.29,3,5,5,355,Loyal Customers
15641.0,28,4,1722.01,4,5,5,455,Champions
15642.0,168,1,105.78000000000002,1,2,1,121,Lost
15650.0,67,1,359.08,2,2,2,222,Lost
15651.0,34,1,291.26,3,2,2,322,Lost
15658.0,175,1,321.65,1,2,2,122,Lost
15659.0,91,1,108.44,2,2,1,221,Lost
15660.0,6,3,368.12,5,4,2,542,Champions
15661.0,17,1,320.95,4,2,2,422,Potential Loyalists
15662.0,99,2,283.73,2,3,2,232,At Risk
15664.0,20,2,527.78,4,3,3,433,Loyal Customers
15665.0,73,1,591.43,2,2,3,223,Lost
15672.0,163,1,45.300000000000004,1,2,1,121,Lost
15673.0,10,3,1780.81,5,4,5,545,Champions
15674.0,17,3,1869.93,4,4,5,445,Champions
15680.0,20,5,1686.99,4,5,5,455,Champions
15681.0,2,1,416.5,5,2,3,523,Potential Loyalists
15682.0,37,2,318.24,3,3,2,332,Loyal Customers
15684.0,140,2,119.3,1,3,1,131,At Risk
15689.0,56,1,266.93,3,2,2,322,Lost
15691.0,28,2,359.5,4,3,2,432,Loyal Customers
15693.0,97,1,37.5,2,2,1,221,Lost
15694.0,33,2,811.47,3,3,4,334,Loyal Customers
15695.0,36,2,721.06,3,3,4,334,Loyal Customers
15696.0,15,3,810.57,5,4,4,544,Champions
15697.0,128,1,246.75,1,2,2,122,Lost
15698.0,62,1,46.2,3,2,1,321,Lost
15702.0,120,1,27.82,1,2,1,121,Lost
15704.0,21,1,841.17,4,2,4,424,Potential Loyalists
15709.0,27,1,194.6,4,2,1,421,Potential Loyalists
15711.0,123,1,106.65,1,2,1,121,Lost
15712.0,109,3,1192.6000000000001,1,4,4,144,Cannot Lose Them
15713.0,58,2,482.94,3,3,3,333,Loyal Customers
15715.0,34,2,484.98,3,3,3,333,Loyal Customers
15716.0,11,4,834.96,5,5,4,554,Champions
